UMAP_dim	cluster_num	rep1	rep2	ARI	NMI
2	1	29	31	NA	NA
2	1	29	32	NA	NA
2	1	29	33	NA	NA
2	1	29	34	NA	NA
2	1	29	35	NA	NA
2	1	29	36	NA	NA
2	1	29	37	NA	NA
2	1	29	38	NA	NA
2	1	29	39	NA	NA
2	1	29	40	NA	NA
2	1	29	41	NA	NA
2	1	29	42	NA	NA
2	1	29	43	NA	NA
2	1	29	44	NA	NA
2	1	29	45	NA	NA
2	1	29	46	NA	NA
2	1	29	47	NA	NA
2	1	29	48	NA	NA
2	1	29	49	NA	NA
2	1	29	50	NA	NA
2	1	30	31	NA	NA
2	1	30	32	NA	NA
2	1	30	33	NA	NA
2	1	30	34	NA	NA
2	1	30	35	NA	NA
2	1	30	36	NA	NA
2	1	30	37	NA	NA
2	1	30	38	NA	NA
2	1	30	39	NA	NA
2	1	30	40	NA	NA
2	1	30	41	NA	NA
2	1	30	42	NA	NA
2	1	30	43	NA	NA
2	1	30	44	NA	NA
2	1	30	45	NA	NA
2	1	30	46	NA	NA
2	1	30	47	NA	NA
2	1	30	48	NA	NA
2	1	30	49	NA	NA
2	1	30	50	NA	NA
2	1	31	32	NA	NA
2	1	31	33	NA	NA
2	1	31	34	NA	NA
2	1	31	35	NA	NA
2	1	31	36	NA	NA
2	1	31	37	NA	NA
2	1	31	38	NA	NA
2	1	31	39	NA	NA
2	1	31	40	NA	NA
2	1	31	41	NA	NA
2	1	31	42	NA	NA
2	1	31	43	NA	NA
2	1	31	44	NA	NA
2	1	31	45	NA	NA
2	1	31	46	NA	NA
2	1	31	47	NA	NA
2	1	31	48	NA	NA
2	1	31	49	NA	NA
2	1	31	50	NA	NA
2	1	32	33	NA	NA
2	1	32	34	NA	NA
2	1	32	35	NA	NA
2	1	32	36	NA	NA
2	1	32	37	NA	NA
2	1	32	38	NA	NA
2	1	32	39	NA	NA
2	1	32	40	NA	NA
2	1	32	41	NA	NA
2	1	32	42	NA	NA
2	1	32	43	NA	NA
2	1	32	44	NA	NA
2	1	32	45	NA	NA
2	1	32	46	NA	NA
2	1	32	47	NA	NA
2	1	32	48	NA	NA
2	1	32	49	NA	NA
2	1	32	50	NA	NA
2	1	33	34	NA	NA
2	1	33	35	NA	NA
2	1	33	36	NA	NA
2	1	33	37	NA	NA
2	1	33	38	NA	NA
2	1	33	39	NA	NA
2	1	33	40	NA	NA
2	1	33	41	NA	NA
2	1	33	42	NA	NA
2	1	33	43	NA	NA
2	1	33	44	NA	NA
2	1	33	45	NA	NA
2	1	33	46	NA	NA
2	1	33	47	NA	NA
2	1	33	48	NA	NA
2	1	33	49	NA	NA
2	1	33	50	NA	NA
2	1	34	35	NA	NA
2	1	34	36	NA	NA
2	1	34	37	NA	NA
2	1	34	38	NA	NA
2	1	34	39	NA	NA
2	1	34	40	NA	NA
2	1	34	41	NA	NA
2	1	34	42	NA	NA
2	1	34	43	NA	NA
2	1	34	44	NA	NA
2	1	34	45	NA	NA
2	1	34	46	NA	NA
2	1	34	47	NA	NA
2	1	34	48	NA	NA
2	1	34	49	NA	NA
2	1	34	50	NA	NA
2	1	35	36	NA	NA
2	1	35	37	NA	NA
2	1	35	38	NA	NA
2	1	35	39	NA	NA
2	1	35	40	NA	NA
2	1	35	41	NA	NA
2	1	35	42	NA	NA
2	1	35	43	NA	NA
2	1	35	44	NA	NA
2	1	35	45	NA	NA
2	1	35	46	NA	NA
2	1	35	47	NA	NA
2	1	35	48	NA	NA
2	1	35	49	NA	NA
2	1	35	50	NA	NA
2	1	36	37	NA	NA
2	1	36	38	NA	NA
2	1	36	39	NA	NA
2	1	36	40	NA	NA
2	1	36	41	NA	NA
2	1	36	42	NA	NA
2	1	36	43	NA	NA
2	1	36	44	NA	NA
2	1	36	45	NA	NA
2	1	36	46	NA	NA
2	1	36	47	NA	NA
2	1	36	48	NA	NA
2	1	36	49	NA	NA
2	1	36	50	NA	NA
2	1	37	38	NA	NA
2	1	37	39	NA	NA
2	1	37	40	NA	NA
2	1	37	41	NA	NA
2	1	37	42	NA	NA
2	1	37	43	NA	NA
2	1	37	44	NA	NA
2	1	37	45	NA	NA
2	1	37	46	NA	NA
2	1	37	47	NA	NA
2	1	37	48	NA	NA
2	1	37	49	NA	NA
2	1	37	50	NA	NA
2	1	38	39	NA	NA
2	1	38	40	NA	NA
2	1	38	41	NA	NA
2	1	38	42	NA	NA
2	1	38	43	NA	NA
2	1	38	44	NA	NA
2	1	38	45	NA	NA
2	1	38	46	NA	NA
2	1	38	47	NA	NA
2	1	38	48	NA	NA
2	1	38	49	NA	NA
2	1	38	50	NA	NA
2	1	39	40	NA	NA
2	1	39	41	NA	NA
2	1	39	42	NA	NA
2	1	39	43	NA	NA
2	1	39	44	NA	NA
2	1	39	45	NA	NA
2	1	39	46	NA	NA
2	1	39	47	NA	NA
2	1	39	48	NA	NA
2	1	39	49	NA	NA
2	1	39	50	NA	NA
2	1	40	41	NA	NA
2	1	40	42	NA	NA
2	1	40	43	NA	NA
2	1	40	44	NA	NA
2	1	40	45	NA	NA
2	1	40	46	NA	NA
2	1	40	47	NA	NA
2	1	40	48	NA	NA
2	1	40	49	NA	NA
2	1	40	50	NA	NA
2	1	41	42	NA	NA
2	1	41	43	NA	NA
2	1	41	44	NA	NA
2	1	41	45	NA	NA
2	1	41	46	NA	NA
2	1	41	47	NA	NA
2	1	41	48	NA	NA
2	1	41	49	NA	NA
2	1	41	50	NA	NA
2	1	42	43	NA	NA
2	1	42	44	NA	NA
2	1	42	45	NA	NA
2	1	42	46	NA	NA
2	1	42	47	NA	NA
2	1	42	48	NA	NA
2	1	42	49	NA	NA
2	1	42	50	NA	NA
2	1	43	44	NA	NA
2	1	43	45	NA	NA
2	1	43	46	NA	NA
2	1	43	47	NA	NA
2	1	43	48	NA	NA
2	1	43	49	NA	NA
2	1	43	50	NA	NA
2	1	44	45	NA	NA
2	1	44	46	NA	NA
2	1	44	47	NA	NA
2	1	44	48	NA	NA
2	1	44	49	NA	NA
2	1	44	50	NA	NA
2	1	45	46	NA	NA
2	1	45	47	NA	NA
2	1	45	48	NA	NA
2	1	45	49	NA	NA
2	1	45	50	NA	NA
2	1	46	47	NA	NA
2	1	46	48	NA	NA
2	1	46	49	NA	NA
2	1	46	50	NA	NA
2	1	47	48	NA	NA
2	1	47	49	NA	NA
2	1	47	50	NA	NA
2	1	48	49	NA	NA
2	1	48	50	NA	NA
2	1	49	50	NA	NA
2	2	1	2	0.9090025562027257	0.8298076224768358
2	2	1	3	0.9086288381625682	0.8422784862985562
2	2	1	4	1	1
2	2	1	5	0.6641287110515243	0.5688721988513895
2	2	1	6	0.8386205113462825	0.7315622724421087
2	2	1	7	0.4966810175057318	0.4479728099938758
2	2	1	8	1	1
2	2	1	9	0.8216774914234679	0.70804023508925
2	2	1	10	0.9086288381625682	0.8422784862985562
2	2	1	11	0.8216774914234679	0.70804023508925
2	2	1	12	0.9814587368037478	0.9572316965541368
2	2	1	13	0.8734638378228242	0.7774279064982197
2	2	1	14	0.8734638378228242	0.7774279064982197
2	2	1	15	0.4457660973157397	0.37760414648543317
2	2	1	16	1	1
2	2	1	17	0.8216774914234679	0.70804023508925
2	2	1	18	0.8913829519852874	0.8042136253811664
2	2	1	19	0.8216774914234679	0.70804023508925
2	2	1	20	0.839072715247742	0.7321210588938902
2	2	1	21	0.8913829519852874	0.8042136253811664
2	2	1	22	0.6948689399337001	0.6328115048833051
2	2	1	23	0.9268136627435807	0.8581171962428703
2	2	1	24	0.8049269862712056	0.686861069048472
2	2	1	25	1	1
2	2	1	26	0.9814587368037478	0.9572316965541368
2	2	1	27	0.8049269862712056	0.686861069048472
2	2	1	28	0.8559702815343394	0.7539153060654866
2	2	1	29	0.8386205113462825	0.7315622724421087
2	2	1	30	0.9449560178623927	0.8964000386687222
2	2	1	31	0.839072715247742	0.7321210588938902
2	2	1	32	0.8216774914234679	0.70804023508925
2	2	1	33	0.9631111912402863	0.924791898052706
2	2	1	34	0.8730894720417086	0.7957977038496188
2	2	1	35	1	1
2	2	1	36	0.9448175977324793	0.8860576480385686
2	2	1	37	0.9449560178623927	0.8964000386687222
2	2	1	38	0.8216774914234679	0.70804023508925
2	2	1	39	1	1
2	2	1	40	0.839072715247742	0.7321210588938902
2	2	1	41	0.8386205113462825	0.7315622724421087
2	2	1	42	1	1
2	2	1	43	0.9449560178623927	0.8964000386687222
2	2	1	44	0.6191629019779973	0.5033534894763138
2	2	1	45	0.8386205113462825	0.7315622724421087
2	2	1	46	0.9086288381625682	0.8422784862985562
2	2	1	47	0.8219274999222171	0.7089101402884072
2	2	1	48	1	1
2	2	1	49	0.6203810992303713	0.5759368783076724
2	2	1	50	0.8734638378228242	0.7774279064982197
2	2	2	3	0.8909607208300494	0.8196295185237333
2	2	2	4	0.9090025562027257	0.8298076224768358
2	2	2	5	0.7417807618851211	0.6735990019552893
2	2	2	6	0.8909607208300494	0.8196295185237333
2	2	2	7	0.5639107065777939	0.538321103131664
2	2	2	8	0.9090025562027257	0.8298076224768358
2	2	2	9	0.873474517457703	0.7824990525662735
2	2	2	10	0.8909607208300494	0.8196295185237333
2	2	2	11	0.873474517457703	0.7824990525662735
2	2	2	12	0.9269041585249171	0.8587061865822522
2	2	2	13	0.9267208400310261	0.8683349918175578
2	2	2	14	0.9267208400310261	0.8683349918175578
2	2	2	15	0.5096429033743033	0.4440968010513929
2	2	2	16	0.9090025562027257	0.8298076224768358
2	2	2	17	0.873474517457703	0.7824990525662735
2	2	2	18	0.9814806622405938	0.9574809875413973
2	2	2	19	0.873474517457703	0.7824990525662735
2	2	2	20	0.9268150912602471	0.857562769288595
2	2	2	21	0.9814806622405938	0.9574809875413973
2	2	2	22	0.7104194801238927	0.6470649038252319
2	2	2	23	0.9814587368037478	0.9572316965541368
2	2	2	24	0.8911085379900294	0.8060031462668943
2	2	2	25	0.9090025562027257	0.8298076224768358
2	2	2	26	0.9269041585249171	0.8587061865822522
2	2	2	27	0.8561810879113596	0.7551926152652659
2	2	2	28	0.9087680169887974	0.8432854367346609
2	2	2	29	0.8909607208300494	0.8196295185237333
2	2	2	30	0.9269880787755412	0.8589680043363728
2	2	2	31	0.8912485935549466	0.8032953757375757
2	2	2	32	0.873474517457703	0.7824990525662735
2	2	2	33	0.9449540421437005	0.8871402275332098
2	2	2	34	0.8557802947091887	0.775598974914741
2	2	2	35	0.9090025562027257	0.8298076224768358
2	2	2	36	0.9268150912602471	0.857562769288595
2	2	2	37	0.9269880787755412	0.8589680043363728
2	2	2	38	0.873474517457703	0.7824990525662735
2	2	2	39	0.9090025562027257	0.8298076224768358
2	2	2	40	0.9268150912602471	0.857562769288595
2	2	2	41	0.8909607208300494	0.8196295185237333
2	2	2	42	0.9090025562027257	0.8298076224768358
2	2	2	43	0.9631528621857872	0.9252296979436003
2	2	2	44	0.6943852841167262	0.5850578136136305
2	2	2	45	0.8909607208300494	0.8196295185237333
2	2	2	46	0.8909607208300494	0.8196295185237333
2	2	2	47	0.9088885234607998	0.8309020346903236
2	2	2	48	0.9090025562027257	0.8298076224768358
2	2	2	49	0.6350453811322353	0.5883729901079103
2	2	2	50	0.8911085379900294	0.8060031462668943
2	2	3	4	0.9086288381625682	0.8422784862985562
2	2	3	5	0.6487812335148258	0.5879366262480802
2	2	3	6	0.9262247505112207	0.8548050635070864
2	2	3	7	0.48372937671820126	0.47490676469553356
2	2	3	8	0.9086288381625682	0.8422784862985562
2	2	3	9	0.9082999102603609	0.8256236622158559
2	2	3	10	1	1
2	2	3	11	0.9082999102603609	0.8256236622158559
2	2	3	12	0.8909607208300494	0.8196295185237333
2	2	3	13	0.9628381089321246	0.9223783186100266
2	2	3	14	0.9628381089321246	0.9223783186100266
2	2	3	15	0.5095701243739484	0.49112898949897466
2	2	3	16	0.9086288381625682	0.8422784862985562
2	2	3	17	0.9082999102603609	0.8256236622158559
2	2	3	18	0.8734904785559174	0.798411973344921
2	2	3	19	0.9082999102603609	0.8256236622158559
2	2	3	20	0.9264965802032451	0.8666346305217838
2	2	3	21	0.8734904785559174	0.798411973344921
2	2	3	22	0.6195746649749854	0.5661140327898527
2	2	3	23	0.9086288381625682	0.8422784862985562
2	2	3	24	0.8905788763001448	0.7992765270776496
2	2	3	25	0.9086288381625682	0.8422784862985562
2	2	3	26	0.8909607208300494	0.8196295185237333
2	2	3	27	0.8905788763001448	0.7992765270776496
2	2	3	28	0.9444633259323313	0.8836429492603393
2	2	3	29	0.9262247505112207	0.8548050635070864
2	2	3	30	0.856216395406085	0.7784262185173118
2	2	3	31	0.9264965802032451	0.8666346305217838
2	2	3	32	0.9082999102603609	0.8256236622158559
2	2	3	33	0.8734904785559174	0.798411973344921
2	2	3	34	0.962693341093396	0.9212978582061158
2	2	3	35	0.9086288381625682	0.8422784862985562
2	2	3	36	0.9264965802032451	0.8666346305217838
2	2	3	37	0.856216395406085	0.7784262185173118
2	2	3	38	0.9082999102603609	0.8256236622158559
2	2	3	39	0.9086288381625682	0.8422784862985562
2	2	3	40	0.9264965802032451	0.8666346305217838
2	2	3	41	0.9262247505112207	0.8548050635070864
2	2	3	42	0.9086288381625682	0.8422784862985562
2	2	3	43	0.856216395406085	0.7784262185173118
2	2	3	44	0.6939098767564411	0.6235796869522685
2	2	3	45	0.9262247505112207	0.8548050635070864
2	2	3	46	1	1
2	2	3	47	0.9084689974873603	0.8280538926493378
2	2	3	48	0.9086288381625682	0.8422784862985562
2	2	3	49	0.5495630050280402	0.517204489138571
2	2	3	50	0.9628381089321246	0.9223783186100266
2	2	4	5	0.6641287110515243	0.5688721988513895
2	2	4	6	0.8386205113462825	0.7315622724421087
2	2	4	7	0.4966810175057318	0.4479728099938758
2	2	4	8	1	1
2	2	4	9	0.8216774914234679	0.70804023508925
2	2	4	10	0.9086288381625682	0.8422784862985562
2	2	4	11	0.8216774914234679	0.70804023508925
2	2	4	12	0.9814587368037478	0.9572316965541368
2	2	4	13	0.8734638378228242	0.7774279064982197
2	2	4	14	0.8734638378228242	0.7774279064982197
2	2	4	15	0.4457660973157397	0.37760414648543317
2	2	4	16	1	1
2	2	4	17	0.8216774914234679	0.70804023508925
2	2	4	18	0.8913829519852874	0.8042136253811664
2	2	4	19	0.8216774914234679	0.70804023508925
2	2	4	20	0.839072715247742	0.7321210588938902
2	2	4	21	0.8913829519852874	0.8042136253811664
2	2	4	22	0.6948689399337001	0.6328115048833051
2	2	4	23	0.9268136627435807	0.8581171962428703
2	2	4	24	0.8049269862712056	0.686861069048472
2	2	4	25	1	1
2	2	4	26	0.9814587368037478	0.9572316965541368
2	2	4	27	0.8049269862712056	0.686861069048472
2	2	4	28	0.8559702815343394	0.7539153060654866
2	2	4	29	0.8386205113462825	0.7315622724421087
2	2	4	30	0.9449560178623927	0.8964000386687222
2	2	4	31	0.839072715247742	0.7321210588938902
2	2	4	32	0.8216774914234679	0.70804023508925
2	2	4	33	0.9631111912402863	0.924791898052706
2	2	4	34	0.8730894720417086	0.7957977038496188
2	2	4	35	1	1
2	2	4	36	0.9448175977324793	0.8860576480385686
2	2	4	37	0.9449560178623927	0.8964000386687222
2	2	4	38	0.8216774914234679	0.70804023508925
2	2	4	39	1	1
2	2	4	40	0.839072715247742	0.7321210588938902
2	2	4	41	0.8386205113462825	0.7315622724421087
2	2	4	42	1	1
2	2	4	43	0.9449560178623927	0.8964000386687222
2	2	4	44	0.6191629019779973	0.5033534894763138
2	2	4	45	0.8386205113462825	0.7315622724421087
2	2	4	46	0.9086288381625682	0.8422784862985562
2	2	4	47	0.8219274999222171	0.7089101402884072
2	2	4	48	1	1
2	2	4	49	0.6203810992303713	0.5759368783076724
2	2	4	50	0.8734638378228242	0.7774279064982197
2	2	5	6	0.6487812335148258	0.5879366262480802
2	2	5	7	0.7909729833847194	0.7347661834172
2	2	5	8	0.6641287110515243	0.5688721988513895
2	2	5	9	0.6339977916938786	0.5535070229952934
2	2	5	10	0.6487812335148258	0.5879366262480802
2	2	5	11	0.6339977916938786	0.5535070229952934
2	2	5	12	0.6793671792077645	0.5830065640568076
2	2	5	13	0.6791318849177382	0.6151878133617975
2	2	5	14	0.6791318849177382	0.6151878133617975
2	2	5	15	0.7266847079473834	0.6319668455266189
2	2	5	16	0.6641287110515243	0.5688721988513895
2	2	5	17	0.6339977916938786	0.5535070229952934
2	2	5	18	0.7259698055857176	0.6383219418136007
2	2	5	19	0.6339977916938786	0.5535070229952934
2	2	5	20	0.6792527548348306	0.5944137755401318
2	2	5	21	0.7259698055857176	0.6383219418136007
2	2	5	22	0.9634475301701709	0.9303419565170741
2	2	5	23	0.7258747459895268	0.6584539787020488
2	2	5	24	0.6791318849177382	0.6151878133617975
2	2	5	25	0.6641287110515243	0.5688721988513895
2	2	5	26	0.6793671792077645	0.5830065640568076
2	2	5	27	0.6193881258545506	0.5283905675758305
2	2	5	28	0.6638755229841743	0.6014153241313313
2	2	5	29	0.6487812335148258	0.5879366262480802
2	2	5	30	0.6794751717334869	0.575140566463245
2	2	5	31	0.649052802632027	0.5550707259202595
2	2	5	32	0.6339977916938786	0.5535070229952934
2	2	5	33	0.6947683478058736	0.5974956301936464
2	2	5	34	0.6190783688182583	0.5617986039250233
2	2	5	35	0.6641287110515243	0.5688721988513895
2	2	5	36	0.6792527548348306	0.5944137755401318
2	2	5	37	0.6794751717334869	0.575140566463245
2	2	5	38	0.6339977916938786	0.5535070229952934
2	2	5	39	0.6641287110515243	0.5688721988513895
2	2	5	40	0.7101313576489331	0.6436864201826504
2	2	5	41	0.6487812335148258	0.5879366262480802
2	2	5	42	0.6641287110515243	0.5688721988513895
2	2	5	43	0.7103323622886338	0.6123639849743382
2	2	5	44	0.9098423225911052	0.8414460124416129
2	2	5	45	0.6487812335148258	0.5879366262480802
2	2	5	46	0.6487812335148258	0.5879366262480802
2	2	5	47	0.6640054961031604	0.5804716206185766
2	2	5	48	0.6641287110515243	0.5688721988513895
2	2	5	49	0.8750756459561316	0.8180975552160369
2	2	5	50	0.6489205522096491	0.566841877641479
2	2	6	7	0.48372937671820126	0.47490676469553356
2	2	6	8	0.8386205113462825	0.7315622724421087
2	2	6	9	0.981315568569482	0.9558542223418625
2	2	6	10	0.9262247505112207	0.8548050635070864
2	2	6	11	0.981315568569482	0.9558542223418625
2	2	6	12	0.8216967762000809	0.7117742426585604
2	2	6	13	0.9628381089321246	0.9223783186100266
2	2	6	14	0.9628381089321246	0.9223783186100266
2	2	6	15	0.5095701243739484	0.49112898949897466
2	2	6	16	0.8386205113462825	0.7315622724421087
2	2	6	17	0.981315568569482	0.9558542223418625
2	2	6	18	0.8734904785559174	0.798411973344921
2	2	6	19	0.981315568569482	0.9558542223418625
2	2	6	20	0.9264965802032451	0.8666346305217838
2	2	6	21	0.8734904785559174	0.798411973344921
2	2	6	22	0.6195746649749854	0.5661140327898527
2	2	6	23	0.9086288381625682	0.8422784862985562
2	2	6	24	0.9628381089321246	0.9223783186100266
2	2	6	25	0.8386205113462825	0.7315622724421087
2	2	6	26	0.8559858577000653	0.7601473415221855
2	2	6	27	0.9628381089321246	0.9223783186100266
2	2	6	28	0.981315568569482	0.9558542223418625
2	2	6	29	1	1
2	2	6	30	0.856216395406085	0.7784262185173118
2	2	6	31	0.9264965802032451	0.8666346305217838
2	2	6	32	0.981315568569482	0.9558542223418625
2	2	6	33	0.8734904785559174	0.798411973344921
2	2	6	34	0.962693341093396	0.9212978582061158
2	2	6	35	0.8386205113462825	0.7315622724421087
2	2	6	36	0.8557409518007615	0.7525938354223256
2	2	6	37	0.856216395406085	0.7784262185173118
2	2	6	38	0.981315568569482	0.9558542223418625
2	2	6	39	0.8386205113462825	0.7315622724421087
2	2	6	40	0.9264965802032451	0.8666346305217838
2	2	6	41	1	1
2	2	6	42	0.8386205113462825	0.7315622724421087
2	2	6	43	0.856216395406085	0.7784262185173118
2	2	6	44	0.6939098767564411	0.6235796869522685
2	2	6	45	1	1
2	2	6	46	0.9262247505112207	0.8548050635070864
2	2	6	47	0.9445657308726266	0.8931073708543528
2	2	6	48	0.8386205113462825	0.7315622724421087
2	2	6	49	0.5495630050280402	0.517204489138571
2	2	6	50	0.9263644010321729	0.8544409542592241
2	2	7	8	0.4966810175057318	0.4479728099938758
2	2	7	9	0.4966706237233773	0.48504568378084173
2	2	7	10	0.48372937671820126	0.47490676469553356
2	2	7	11	0.470962940526453	0.44183825943122834
2	2	7	12	0.509790646893828	0.458345938635656
2	2	7	13	0.5097807902809774	0.49534766351713144
2	2	7	14	0.5097807902809774	0.49534766351713144
2	2	7	15	0.9276199513433139	0.869826886584621
2	2	7	16	0.4966810175057318	0.4479728099938758
2	2	7	17	0.470962940526453	0.44183825943122834
2	2	7	18	0.5778655130084924	0.5495439676166545
2	2	7	19	0.4966706237233773	0.48504568378084173
2	2	7	20	0.5097858518343835	0.47233114448660357
2	2	7	21	0.5501291124209093	0.5044226111764252
2	2	7	22	0.7585040138623116	0.672206395490256
2	2	7	23	0.5501248341953113	0.5272982208996473
2	2	7	24	0.5097807902809774	0.49534766351713144
2	2	7	25	0.4966810175057318	0.4479728099938758
2	2	7	26	0.509790646893828	0.458345938635656
2	2	7	27	0.48373498786706354	0.4518363005864502
2	2	7	28	0.4966706237233773	0.48504568378084173
2	2	7	29	0.48372937671820126	0.47490676469553356
2	2	7	30	0.509795175474948	0.44767251078151127
2	2	7	31	0.4837403183455083	0.4377779241215416
2	2	7	32	0.470962940526453	0.44183825943122834
2	2	7	33	0.5230692094086332	0.46890456290921206
2	2	7	34	0.4583536315578022	0.45509448653980594
2	2	7	35	0.4966810175057318	0.4479728099938758
2	2	7	36	0.5097858518343835	0.47233114448660357
2	2	7	37	0.509795175474948	0.44767251078151127
2	2	7	38	0.470962940526453	0.44183825943122834
2	2	7	39	0.4966810175057318	0.4479728099938758
2	2	7	40	0.5365078926866063	0.5164668453226595
2	2	7	41	0.48372937671820126	0.47490676469553356
2	2	7	42	0.4966810175057318	0.4479728099938758
2	2	7	43	0.5365167080866293	0.47965648014817514
2	2	7	44	0.742519076600403	0.6895080598311626
2	2	7	45	0.48372937671820126	0.47490676469553356
2	2	7	46	0.48372937671820126	0.47490676469553356
2	2	7	47	0.49667595742847004	0.4619984767621944
2	2	7	48	0.4966810175057318	0.4479728099938758
2	2	7	49	0.8074647859847753	0.7151295234279239
2	2	7	50	0.48373498786706354	0.4518363005864502
2	2	8	9	0.8216774914234679	0.70804023508925
2	2	8	10	0.9086288381625682	0.8422784862985562
2	2	8	11	0.8216774914234679	0.70804023508925
2	2	8	12	0.9814587368037478	0.9572316965541368
2	2	8	13	0.8734638378228242	0.7774279064982197
2	2	8	14	0.8734638378228242	0.7774279064982197
2	2	8	15	0.4457660973157397	0.37760414648543317
2	2	8	16	1	1
2	2	8	17	0.8216774914234679	0.70804023508925
2	2	8	18	0.8913829519852874	0.8042136253811664
2	2	8	19	0.8216774914234679	0.70804023508925
2	2	8	20	0.839072715247742	0.7321210588938902
2	2	8	21	0.8913829519852874	0.8042136253811664
2	2	8	22	0.6948689399337001	0.6328115048833051
2	2	8	23	0.9268136627435807	0.8581171962428703
2	2	8	24	0.8049269862712056	0.686861069048472
2	2	8	25	1	1
2	2	8	26	0.9814587368037478	0.9572316965541368
2	2	8	27	0.8049269862712056	0.686861069048472
2	2	8	28	0.8559702815343394	0.7539153060654866
2	2	8	29	0.8386205113462825	0.7315622724421087
2	2	8	30	0.9449560178623927	0.8964000386687222
2	2	8	31	0.839072715247742	0.7321210588938902
2	2	8	32	0.8216774914234679	0.70804023508925
2	2	8	33	0.9631111912402863	0.924791898052706
2	2	8	34	0.8730894720417086	0.7957977038496188
2	2	8	35	1	1
2	2	8	36	0.9448175977324793	0.8860576480385686
2	2	8	37	0.9449560178623927	0.8964000386687222
2	2	8	38	0.8216774914234679	0.70804023508925
2	2	8	39	1	1
2	2	8	40	0.839072715247742	0.7321210588938902
2	2	8	41	0.8386205113462825	0.7315622724421087
2	2	8	42	1	1
2	2	8	43	0.9449560178623927	0.8964000386687222
2	2	8	44	0.6191629019779973	0.5033534894763138
2	2	8	45	0.8386205113462825	0.7315622724421087
2	2	8	46	0.9086288381625682	0.8422784862985562
2	2	8	47	0.8219274999222171	0.7089101402884072
2	2	8	48	1	1
2	2	8	49	0.6203810992303713	0.5759368783076724
2	2	8	50	0.8734638378228242	0.7774279064982197
2	2	9	10	0.9082999102603609	0.8256236622158559
2	2	9	11	0.9628372147384782	0.9174931989807291
2	2	9	12	0.8049434504070343	0.6884164772551333
2	2	9	13	0.9445631307727423	0.8842795252600347
2	2	9	14	0.9445631307727423	0.8842795252600347
2	2	9	15	0.5228650031801388	0.5017131865265005
2	2	9	16	0.8216774914234679	0.70804023508925
2	2	9	17	0.9628372147384782	0.9174931989807291
2	2	9	18	0.8911197058411869	0.8207640687964853
2	2	9	19	1	1
2	2	9	20	0.9086207109513205	0.8290355506498438
2	2	9	21	0.8561958379034544	0.761504806126512
2	2	9	22	0.6051319763650793	0.5319540827740322
2	2	9	23	0.8909489274474285	0.804917466413458
2	2	9	24	0.9445631307727423	0.8842795252600347
2	2	9	25	0.8216774914234679	0.70804023508925
2	2	9	26	0.8388663285971153	0.7329927287314835
2	2	9	27	0.9813491463219923	0.9561482185131726
2	2	9	28	0.9628372147384782	0.9174931989807291
2	2	9	29	0.981315568569482	0.9558542223418625
2	2	9	30	0.8391112771020144	0.7417353324188005
2	2	9	31	0.9086207109513205	0.8290355506498438
2	2	9	32	0.9628372147384782	0.9174931989807291
2	2	9	33	0.8561958379034544	0.761504806126512
2	2	9	34	0.944358143351941	0.8916361176924481
2	2	9	35	0.8216774914234679	0.70804023508925
2	2	9	36	0.8386061570886703	0.728902748717903
2	2	9	37	0.8391112771020144	0.7417353324188005
2	2	9	38	0.9628372147384782	0.9174931989807291
2	2	9	39	0.8216774914234679	0.70804023508925
2	2	9	40	0.9086207109513205	0.8290355506498438
2	2	9	41	0.981315568569482	0.9558542223418625
2	2	9	42	0.8216774914234679	0.70804023508925
2	2	9	43	0.8391112771020144	0.7417353324188005
2	2	9	44	0.7095497151506641	0.6382513149918069
2	2	9	45	0.981315568569482	0.9558542223418625
2	2	9	46	0.9082999102603609	0.8256236622158559
2	2	9	47	0.9264915429379453	0.8552624598871262
2	2	9	48	0.8216774914234679	0.70804023508925
2	2	9	49	0.5633929780906201	0.5285260657138658
2	2	9	50	0.9084647042991791	0.8265228034300575
2	2	10	11	0.9082999102603609	0.8256236622158559
2	2	10	12	0.8909607208300494	0.8196295185237333
2	2	10	13	0.9628381089321246	0.9223783186100266
2	2	10	14	0.9628381089321246	0.9223783186100266
2	2	10	15	0.5095701243739484	0.49112898949897466
2	2	10	16	0.9086288381625682	0.8422784862985562
2	2	10	17	0.9082999102603609	0.8256236622158559
2	2	10	18	0.8734904785559174	0.798411973344921
2	2	10	19	0.9082999102603609	0.8256236622158559
2	2	10	20	0.9264965802032451	0.8666346305217838
2	2	10	21	0.8734904785559174	0.798411973344921
2	2	10	22	0.6195746649749854	0.5661140327898527
2	2	10	23	0.9086288381625682	0.8422784862985562
2	2	10	24	0.8905788763001448	0.7992765270776496
2	2	10	25	0.9086288381625682	0.8422784862985562
2	2	10	26	0.8909607208300494	0.8196295185237333
2	2	10	27	0.8905788763001448	0.7992765270776496
2	2	10	28	0.9444633259323313	0.8836429492603393
2	2	10	29	0.9262247505112207	0.8548050635070864
2	2	10	30	0.856216395406085	0.7784262185173118
2	2	10	31	0.9264965802032451	0.8666346305217838
2	2	10	32	0.9082999102603609	0.8256236622158559
2	2	10	33	0.8734904785559174	0.798411973344921
2	2	10	34	0.962693341093396	0.9212978582061158
2	2	10	35	0.9086288381625682	0.8422784862985562
2	2	10	36	0.9264965802032451	0.8666346305217838
2	2	10	37	0.856216395406085	0.7784262185173118
